1750	358000
1864	380000
2116	369000
4358	675000
1672	356500
2987	380000
6055	1825000
1995	412000
1833	325000
1677	290000
1415	262000
2001	372000
1772	315000
2879	395000
3357	435000
2130	350000
2869	485000
1546	255000
3414	640000
2320	457000
1417	339000
2334	275000
1862	355000
2345	425000
3604	575000
1235	145000
2168	338000
2172	408000
2846	355230
1216	260000
2189	397900
2189	362500
1785	337000
2698	465000
3324	570000
4140	548000
3324	580000
1628	329500
5365	1040615
1842	375000
1318	245000
1555	260000
2147	375000
2224	380000
2953	385000
1209	275000
4422	600000
2008	341500
2446	455000
1950	520000
2330	375000
2823	432000
1800	325000
2415	505000
2238	400000
1660	370000
2067	353000
2748	480000
2724	485000
2237	410000
2692	555000
2919	480000
2705	450000
2869	505000
2157	408000
1390	385000
1020	250000
1586	352000
3741	650000
2460	605000
2398	440000
3290	615000
1707	348000
1885	375000
3277	650000
1910	335000
1485	330000
3982	500000
3493	585000
3991	830000
2616	565000
1456	375000
1889	375000
3284	549900
1582	330000
1420	340000
3290	490000
2539	440000
2633	420000
1806	370000
2997	414900
2061	362500
2760	445000
1973	260000
1530	310000
1590	368000
2573	489500
2256	490000
1480	300000
2846	725000
4020	650000
2444	510000
1867	270000
2830	536500
4032	805000
2443	460000
3359	670000
3712	725000
3041	450000
1864	315000
3695	601000
3450	625000
1489	265000
4703	850000
3446	525000
3671	775000
1702	335000
2319	415000
1304	299900
3008	450000
2639	390000
4099	499000
2939	505000
3389	465000
1411	305000
1563	370000
1500	316000
4176	712500
2854	480000
2123	386000
2541	411000
2556	526000
1212	238000
3184	430000
1804	350000
3260	470000
1658	295000
1947	403500
2391	405000
3460	670000
1547	280000
2072	358000
999	210000
2512	455000
1191	220000
1913	370000
2609	476500
1966	380000
3117	690000
2160	357500
1361	270000
2120	390000
1140	255000
1824	365000
2326	430000
2752	419000
1725	285000
2497	355000
1517	316500
2509	450000
1592	328000
3261	565000
1985	470000
3113	450000
4280	800000
2056	315000
1358	350000
1500	297500
3479	390084
1877	470000
2707	440000
4850	1490000
3378	435000
1704	390000
3874	580000
1560	290000
2391	407000
1798	340000
1352	132500
2268	465000
2708	412000
1271	325000
2391	515000
1999	410000
2208	400000
1965	210000
3054	580000
2478	270000
1517	298000
1533	387000
3579	540000
3183	540000
1552	330000
2410	480000
1680	275000
1061	185000
2488	400000
2200	510000
1274	240000
2072	377500
3828	513000
1542	365700
1356	270000
2954	555000
1796	295000
2161	415000
1999	360000
2708	341000
3602	604000
1131	177500
2486	418000
2188	385000
2637	395000
1063	207000
2990	381202
1422	256000
2540	385000
2097	385000
2534	410000
2204	360000
1964	460000
1249	249900
2119	420000
2844	515000
2134	452250
1880	415000
1209	240000
1852	225000
2082	400000
1300	234000
2299	426000
3746	642000
2222	387000
1368	287000
1570	320000
1126	220000
2502	585000
2864	449000
3270	521500
1604	260000
2356	428000
1702	385000
1645	331000
2345	459900
1611	268000
2067	360665
1304	290000
2004	349000
2979	415000
3670	545000
1692	294000
1497	265000
1826	365000
977	199900
3339	520000
1344	333000
3320	735000
1836	389000
2025	379000
2667	425000
2922	470000
3025	435000
2246	385000
2304	427000
2180	650000
2995	472500
1532	382500
1000	250000
2052	467000
1628	265000
2812	560000
3595	495000
1077	238000
1713	266000
2000	394000
2525	495000
3000	452500
1480	400000
2299	400000
2123	380000
2865	467000
2647	423000
2846	490000
3742	620000
2740	425000
6236	1300000
2115	392500
1830	341000
1752	335000
2303	490000
1854	375000
2064	520000
1750	290000
3064	570000
2606	420000
2113	375000
3279	655000
3225	600000
1622	349000
1814	365000
1193	230000
1286	265000
2823	478000
2244	310000
1842	398700
2093	400000
3129	450000
1584	255000
2347	375000
2368	400000
2764	525000
2204	425000
1577	369500
2068	377500
1504	265000
2732	700000
2360	450000
2185	381500
2623	447000
1528	320000
1419	289000
3654	625000
1136	302000
2258	396000
1840	277500
3124	612500
3000	585000
3000	585000
1516	285000
1974	305000
2132	362500
920	247800
1148	217500
2417	550000
1948	285000
3123	445000
1717	325000
1516	277500
3151	560000
2507	707000
1148	176000
2252	499000
3783	645000
1570	350000
2169	400000
1219	232289
3830	421000
2278	392000
2602	487500
1787	399000
1680	219000
4856	1575000
1920	335000
5196	1025000
2803	440000
1321	306000
1256	296000
1402	330000
1552	285000
2037	360000
900	186000
1470	340000
2866	432500
1387	325000
990	210000
2830	540000
3501	510000
2807	305000
3238	508000
1910	347500
2491	413000
1658	280000
4467	915000
2220	452000
989	175000
2022	365000
2981	625000
1401	283000
3408	513000
1356	375000
2666	335000
1188	245000
1418	325000
2285	350000
2227	311000
3071	665000
1964	345000
1606	225350
2914	485000
2748	402000
1903	320000
4285	1145000
2572	355000
2650	470000
1903	277900
2458	425355
1021	212000
1754	265000
1882	425000
1100	275000
3059	525000
1993	380000
4493	600000
920	265000
1776	376500
2237	400000
1663	345000
1663	345000
1993	365000
3751	637500
2500	575000
1927	435500
2605	377000
1860	386000
2318	427000
2104	366000
2412	577000
1216	200000
1933	355000
2262	420000
2714	575000
3414	546000
1355	285000
1355	285000
2784	635000
2653	640000
1991	290000
2520	540000
2262	450000
2032	357000
3213	670000
2202	303000
1116	245000
2465	509000
1669	360000
3830	1150000
2122	410000
2637	377000
2951	437200
1966	355000
1804	310000
2500	420000
3382	590000
1784	370000
1316	324900
2532	425000
3888	946000
2100	265000
2100	265000
1690	344000
1662	330000
3733	760000
3113	412000
1640	416500
1196	319900
2341	390000
1789	361500
2609	430000
2277	408000
1865	354250
3000	470000
2016	375000
1485	320000
1418	347000
3659	495000
4097	660000
5783	1050000
2450	275000
1196	105000
1984	317500
999	231000
1942	380000
1358	297000
2469	400000
1424	330000
2165	402000
2227	390000
1843	367500
1648	385000
1648	385000
2033	392000
2233	388000
2465	540000
1172	258900
2096	375000
2566	427500
2137	320000
1867	285700
1803	345000
1919	345000
2899	510000
2114	400000
1969	502000
1939	340000
3926	645000
1865	365000
1388	258000
2348	425000
1340	190000
1368	240000
2176	492000
2917	520000
3106	675000
2275	445000
3282	416000
1709	372000
3260	665000
1580	276500
2672	575000
3174	525000
674	211000
2598	467000
2609	412000
2760	447000
1486	184000
1633	349500
2165	410000
2605	390500
1508	282000
1176	245000
1096	210000
3219	537500
1848	270000
1225	269000
4498	995000
1209	355000
2173	409250
1984	390000
874	210000
6501	1070000
1768	344000
3407	520000
2569	440000
2913	470000
1424	312000
2124	365000
2053	291500
2894	335100
1198	250000
1962	348000
1606	358000
1606	358000
4826	800000
2242	590000
1164	260000
1875	385000
1894	299999
1663	378000
977	258000
1546	388000
1975	365000
2521	508000
2986	438000
3610	862000
1763	280000
2555	426000
4942	930000
1470	310000
3976	655000
3175	465000
3733	470000
1353	340000
1381	90000
3493	445000
1494	302000
1256	220000
2890	428000
1418	343000
3184	517500
3654	650000
2175	375000
3218	475000
3310	735000
1982	393000
3076	505000
2499	449000
3524	840000
3628	450000
2306	480000
2264	470000
2352	472500
2089	380000
2089	380000
1570	290000
2655	465000
1682	417000
2496	336000
2749	490000
4493	755000
2268	490000
1606	372000
2182	255000
4377	245000
2700	460000
3156	485000
2598	385000
2980	410000
920	240000
1140	200000
1342	300000
2633	430000
1746	352000
1455	305000
4468	675000
1465	300000
2614	495000
2261	429000
1712	234000
1709	305000
1528	360000
1600	395000
1930	387000
2010	340000
3175	455000
1457	335000
2391	420000
1891	370000
1590	360000
1941	305000
2557	498900
3706	475000
1669	404000
3490	530000
2713	605000
2733	485000
1451	250000
2164	415000
1563	288000
3479	535000
3048	470000
1141	300000
1176	235000
1848	337000
2777	600000
2212	485000
3010	645000
1444	285000
2793	405450
2940	337000
1609	229000
2496	380000
2619	360000
2424	465000
1528	310000
1859	273000
1216	250000
3116	699000
2024	380000
2350	425000
3066	615000
3350	502000
2586	495000
2302	350000
1626	390000
3352	415000
2023	429008
1551	143464
2276	510000
3217	604486
2306	470000
2080	460000
2371	390000
2130	365000
1811	355000
3534	535000
1627	350000
2175	410000
980	282500
2382	425000
1843	380000
2712	500000
2798	540000
2798	540000
1897	372000
2353	505000
1622	301500
2863	569000
2344	400000
1951	220000
1784	310000
1280	311700
2100	310000
1633	367000
1633	367000
2434	438000
1800	375000
1116	325000
2164	432500
2000	465500
2150	400000
1515	285000
3773	605000
3297	482000
2473	355000
1221	340000
1358	200000
2928	570000
2113	499000
3019	480000
4288	790000
4060	945000
2830	560000
4203	550000
1759	372000
2066	388000
2695	535000
3313	649000
2043	420000
1560	346000
4331	765000
1633	330000
1667	351000
2831	815000
1891	360000
1423	289000
1684	365000
3899	569000
2316	475000
3287	738000
2075	372500
1648	307000
2382	329000
1746	244000
2480	520000
1597	370000
4288	700000
1323	225000
2470	426800
2332	440000
1632	297000
1552	360000
2160	515000
1624	327500
2254	391000
2271	383000
1542	345000
1864	301000
1890	355000
1517	310000
3094	430000
3439	485000
2952	590000
1502	299169
1787	295000
3403	610000
5616	1165000
2242	540000
2064	469900
2089	348500
2089	348500
1938	459500
2851	704000
2102	460000
1539	290000
2657	457350
3170	450000
1177	219000
1576	165000
1978	396000
1196	264250
1242	280000
2655	460000
1665	345000
3123	625000
1582	350000
3356	556500
2249	399900
1296	365000
2315	382000
1847	318000
1872	290000
4138	490000
2088	442500
1815	400000
1356	337000
2386	389900
2022	475000
1869	425000
2116	382000
1249	260000
2123	406000
2030	439000
1734	345900
1783	345000
1908	485000
1200	225000
2386	385000
2240	481000
1795	340000
2163	390000
2801	446000
2735	415000
1637	380000
1637	380000
1637	380000
1713	126500
1768	335000
1825	445000
3504	490000
2244	120000
1894	315000
1950	390000
1208	225000
4370	572125
1805	329000
2747	510000
2460	390000
2903	710000
1867	295000
1884	360000
1623	235000
2498	530000
1314	270000
1910	315000
2678	479000
1721	320000
1205	243000
1675	295000
1282	201000
2308	540000
1866	328000
2762	533000
3496	838000
1600	409000
1984	345000
1596	315000
3918	585000
3061	580000
2964	555000
1453	298500
870	212000
3409	528000
3213	870000
1998	425000
3702	485000
1569	336000
1800	390000
2215	500000
3723	480000
1536	355000
2207	390000
2294	419000
2046	343000
3600	650000
1731	335000
1552	395000
1864	442000
3151	585000
1444	284900
1486	350000
2578	500000
2824	500000
1515	345000
3116	365000
1826	235000
1724	322000
2135	400000
3106	450000
3000	610000
2156	300000
3154	680000
3164	450000
2830	545000
8783	1200000
2006	455000
1384	235000
2762	654000
2158	390000
2140	410000
2830	426000
1862	378000
2322	365000
1594	300000
2135	394000
2721	440000
1961	345000
3950	745000
2796	350000
1860	369000
3307	742000
2594	805000
2382	389500
2391	395000
1284	243000
2198	507000
3113	468000
1776	325000
1023	265000
1632	285000
2752	365000
1479	230000
2444	535000
1497	285000
1778	480000
2572	430000
2115	485000
1506	330000
2300	470000
1049	112500
2981	660000
1650	298000
2866	420000
2468	510000
858	174814
1554	310000
2830	449000
2425	472000
2115	434000
1615	335000
1390	365000
1723	280000
1723	280000
1458	334000
2822	630000
1584	247000
2047	380000
2183	470000
1985	515000
1928	426000
1300	320000
1910	350000
1779	335000
2830	495000
1138	289000
4260	981000
2197	434000
2079	387500
3948	525000
2090	400000
4189	595000
2943	380000
1964	365000
2601	600000
1515	270000
1731	365000
3317	530000
3193	700000
1508	310000
1941	290000
1865	405000
2445	475000
3970	619000
1200	287000
2424	355000
2421	327000
1648	439000
